step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
19,CASH_OUT,184041.17,C1725424304,0.0,0.0,C919488700,3870476.65,4245412.81,0,0
305,CASH_OUT,10000000.0,C766182565,10000000.0,0.0,C585344505,0.0,10000000.0,1,0
196,TRANSFER,436035.29,C918655375,436035.29,0.0,C2100877994,0.0,0.0,1,0
135,PAYMENT,6152.15,C461305978,0.0,0.0,M517855607,0.0,0.0,0,0
349,CASH_OUT,1023356.77,C660173273,1023356.77,0.0,C1044001290,2938478.24,3961835.01,1,0
686,CASH_OUT,160088.68,C590262415,160088.68,0.0,C668046170,301078.64,461167.32,1,0
346,CASH_OUT,27037.66,C1009744780,103581.0,76543.34,C1912499163,0.0,27037.66,0,0
212,CASH_IN,265842.74,C1845061028,14459038.24,14724880.98,C1382182758,576383.32,310540.58,0,0
274,CASH_IN,285559.52,C586653045,2444274.77,2729834.29,C1191479235,365679.14,80119.62,0,0
357,PAYMENT,5264.66,C96080645,6900.0,1635.34,M961478728,0.0,0.0,0,0
404,CASH_OUT,38329.8,C1687111803,44721.4,6391.6,C185987840,265151.84,303481.64,0,0
233,CASH_OUT,405734.79,C1314142820,102203.0,0.0,C680229597,0.0,114585.34,0,0
406,CASH_OUT,10000000.0,C2039632835,10000000.0,0.0,C1012340770,2265793.36,12265793.36,1,0
250,CASH_OUT,10000000.0,C619552920,10000000.0,0.0,C1630566944,147964.13,10147964.13,1,0
182,CASH_IN,182298.52,C2098349606,9792806.36,9975104.89,C1977820014,951774.55,769476.02,0,0
26,CASH_OUT,369186.87,C1121219802,369186.87,0.0,C418751321,36224.11,405410.97,1,0
157,TRANSFER,859703.27,C2023116043,8197.0,0.0,C1887484629,789470.99,1649174.25,0,0
476,TRANSFER,1048.63,C961613398,1048.63,0.0,C1939685950,0.0,0.0,1,0
312,CASH_IN,177952.8,C1316449565,10441689.96,10619642.76,C468976795,804846.63,626893.82,0,0
207,CASH_IN,46887.24,C139505758,2320839.41,2367726.64,C1023279193,479266.38,432379.14,0,0
164,CASH_OUT,269119.77,C1714760544,57181.0,0.0,C1526705732,0.0,269119.77,0,0
355,CASH_OUT,70160.42,C1485058616,0.0,0.0,C675258561,565928.11,636088.53,0,0
276,CASH_OUT,345901.76,C140284147,0.0,0.0,C53074695,1278956.15,1624857.91,0,0
37,CASH_OUT,112486.46,C124687089,0.0,0.0,C179706450,257274.47,369760.93,1,0
414,TRANSFER,10000000.0,C1713766678,10724264.21,724264.21,C499919262,0.0,0.0,1,0
377,PAYMENT,1202.58,C1207752694,0.0,0.0,M567038156,0.0,0.0,0,0
10,CASH_IN,274973.6,C744608515,1564959.58,1839933.18,C1533182537,619561.79,548029.81,0,0
15,CASH_OUT,234156.8,C1844753356,0.0,0.0,C270981381,550019.08,784175.89,0,0
59,CASH_OUT,192765.49,C1429774414,192765.49,0.0,C764672612,3252407.57,3445173.06,1,0
303,CASH_OUT,152261.69,C1178641481,28149.0,0.0,C167768781,29106.78,181368.47,0,0
278,CASH_IN,226097.39,C32258431,6985852.99,7211950.38,C1359123973,965159.04,1024997.08,0,0
40,TRANSFER,2757431.53,C1340596396,2757431.53,0.0,C487414422,0.0,0.0,1,0
203,CASH_IN,39982.25,C1115156423,7294107.78,7334090.03,C1942730811,108935.9,68953.65,0,0
183,CASH_OUT,342675.47,C2068848263,342675.47,0.0,C753313241,412117.94,754793.41,1,0
353,PAYMENT,13542.47,C887757892,160589.44,147046.97,M1118751446,0.0,0.0,0,0
40,CASH_OUT,235430.14,C306404583,24824.52,0.0,C1258483740,284999.63,520429.77,0,0
157,PAYMENT,4097.43,C318343132,16132.0,12034.57,M897386976,0.0,0.0,0,0
371,CASH_OUT,373202.88,C658781155,1812.0,0.0,C1694196803,701938.18,1075141.06,0,0
399,PAYMENT,20960.12,C1377492673,52242.02,31281.9,M1843261859,0.0,0.0,0,0
196,TRANSFER,1221900.21,C983611149,1221900.21,0.0,C691637954,0.0,0.0,1,0
130,PAYMENT,15977.62,C1966700876,52933.99,36956.37,M902194188,0.0,0.0,0,0
387,CASH_OUT,1101871.13,C587748822,1101871.13,0.0,C1024816924,442604.16,1544475.3,1,0
299,TRANSFER,2041899.49,C1268351408,2913.0,0.0,C2136570899,0.0,2041899.49,0,0
233,CASH_OUT,102707.76,C1130379544,509990.0,407282.24,C732647544,207127.83,309835.59,0,0
648,TRANSFER,17733.57,C766999247,17733.57,0.0,C1200809974,0.0,0.0,1,0
5,CASH_OUT,120074.73,C1174000532,120074.73,0.0,C410033330,0.0,120074.73,1,0
553,CASH_OUT,254528.76,C1619730527,254528.76,0.0,C307774634,380985.06,635513.82,1,0
279,PAYMENT,9339.2,C1042286037,42.0,0.0,M1369088822,0.0,0.0,0,0
701,CASH_OUT,496420.67,C1977168836,496420.67,0.0,C1041919109,16031.49,512452.16,1,0
9,TRANSFER,1891886.65,C1390061135,3976978.79,2085092.14,C1065997164,5732728.23,7245982.92,0,0
301,TRANSFER,175996.44,C1693554602,119376.0,0.0,C646010891,129951.67,305948.11,0,0
276,CASH_OUT,216770.77,C588049130,27168.0,0.0,C1507080435,0.0,216770.77,0,0
517,CASH_IN,270887.48,C805664077,7342679.67,7613567.15,C1650179380,1503059.62,1232172.13,0,0
138,CASH_IN,102727.36,C733412760,16839.0,119566.36,C1105205697,188620.3,85892.94,0,0
162,PAYMENT,513.29,C2111670814,0.0,0.0,M1772609925,0.0,0.0,0,0
12,PAYMENT,2719.6,C2033908276,0.0,0.0,M1516783960,0.0,0.0,0,0
596,CASH_OUT,29222.4,C124749207,10136.0,0.0,C93875537,0.0,29222.4,0,0
264,PAYMENT,6461.83,C302742185,42057.3,35595.47,M1641825127,0.0,0.0,0,0
134,CASH_OUT,142601.86,C1592379822,158.0,0.0,C1007482939,0.0,151197.4,0,0
297,CASH_OUT,238309.7,C1424711513,0.0,0.0,C589579503,355483.08,593792.78,0,0
370,CASH_OUT,55878.0,C442360937,60349.0,4471.0,C662079581,0.0,55878.0,0,0
517,TRANSFER,699183.61,C735610108,699183.61,0.0,C1408037662,0.0,0.0,1,0
642,TRANSFER,330665.02,C858235429,330665.02,0.0,C1542396636,0.0,0.0,1,0
605,CASH_OUT,2011285.35,C374108453,2011285.35,0.0,C2068002709,19199.23,2030484.57,1,0
698,CASH_OUT,10000000.0,C1460810398,10000000.0,0.0,C725953073,697508.01,10697508.01,1,0
12,PAYMENT,19179.02,C945921725,150843.73,131664.7,M1209705145,0.0,0.0,0,0
20,CASH_OUT,156370.2,C1971318033,0.0,0.0,C1696419548,608061.04,381657.75,0,0
20,CASH_IN,110965.21,C2020409910,19292.0,130257.21,C2054998044,74432.69,0.0,0,0
401,CASH_OUT,88811.78,C607272705,90.0,0.0,C1372796315,4631413.53,4720225.32,0,0
181,CASH_IN,74560.77,C1950878418,25415.0,99975.77,C1235973650,1664822.08,1590261.31,0,0
687,TRANSFER,147079.26,C50090241,0.0,0.0,C921497475,632079.23,779158.49,0,0
694,CASH_OUT,71729.96,C1502070032,71729.96,0.0,C2082391847,604151.3,675881.26,1,0
146,TRANSFER,322329.78,C1524859544,322329.78,0.0,C1609215593,0.0,0.0,1,0
257,CASH_OUT,189744.93,C327686635,0.0,0.0,C703343776,216057.23,405802.15,0,0
450,CASH_OUT,422261.63,C2033019735,422261.63,0.0,C1759587587,872573.61,1294835.24,1,0
379,CASH_OUT,64109.56,C1637315712,570552.85,506443.28,C1024987441,2020651.15,2084760.71,0,0
306,PAYMENT,3721.97,C828866068,24347.0,20625.03,M1807658086,0.0,0.0,0,0
297,CASH_OUT,185084.98,C294410160,105011.0,0.0,C1251376873,0.0,185084.98,0,0
734,CASH_OUT,1810044.85,C491326843,1810044.85,0.0,C1833702412,1005720.69,2815765.54,1,0
256,PAYMENT,3857.21,C670871854,23441.0,19583.79,M1990133687,0.0,0.0,0,0
135,CASH_OUT,304610.26,C879596886,281.0,0.0,C242698778,56703.93,361314.19,0,0
306,PAYMENT,13635.12,C913038340,436061.23,422426.11,M1825690025,0.0,0.0,0,0
544,CASH_OUT,132882.37,C552998572,0.0,0.0,C1115890224,1076421.25,1209303.62,0,0
262,CASH_OUT,1589763.63,C2138906763,1589763.63,0.0,C717398565,835115.25,2424878.87,1,0
349,CASH_IN,268180.67,C1765167872,16555.0,284735.67,C1169753801,671321.28,403140.62,0,0
53,TRANSFER,6215.44,C1484456052,6215.44,0.0,C1913346868,0.0,0.0,1,0
238,CASH_OUT,24401.8,C2117790232,0.0,0.0,C996409791,169086.62,193488.42,0,0
588,CASH_OUT,1064425.7,C72780172,1064425.7,0.0,C1401301607,3187812.57,4252238.26,1,0
397,PAYMENT,9656.83,C1599788427,0.0,0.0,M1978544445,0.0,0.0,0,0
385,CASH_OUT,868004.62,C1857489498,868004.62,0.0,C1695916272,0.0,868004.62,1,0
177,TRANSFER,382960.64,C881672878,382960.64,0.0,C5616107,0.0,0.0,1,0
357,CASH_OUT,251199.91,C624684299,251199.91,0.0,C1596268050,0.0,251199.91,1,0
674,TRANSFER,932922.6,C612277580,932922.6,0.0,C1507701948,0.0,0.0,1,0
328,TRANSFER,43814.15,C1204866352,43814.15,0.0,C16371707,0.0,0.0,1,0
9,CASH_OUT,350705.74,C58527359,350705.74,0.0,C582901057,894760.68,1794033.65,1,0
259,TRANSFER,8274020.94,C840630111,8274020.94,0.0,C825235440,0.0,0.0,1,0
211,CASH_IN,305600.97,C271789963,789143.76,1094744.73,C1546969044,4576547.76,4270946.79,0,0
256,TRANSFER,1143692.21,C843703549,0.0,0.0,C568141727,5033145.25,6176837.46,0,0
306,CASH_OUT,120243.75,C1042624402,0.0,0.0,C216055440,306524.16,426767.92,0,0
568,TRANSFER,66188.66,C1129139063,66188.66,0.0,C1828742646,0.0,0.0,1,0
291,CASH_OUT,87660.69,C1371078457,87660.69,0.0,C885540169,2644942.3,2732603.0,1,0
731,TRANSFER,429359.76,C567545309,429359.76,0.0,C741413300,0.0,0.0,1,0
284,PAYMENT,16365.53,C1369702986,0.0,0.0,M791178510,0.0,0.0,0,0
298,CASH_OUT,106756.44,C1509397522,0.0,0.0,C141380713,611343.27,718099.71,0,0
403,CASH_OUT,108050.5,C534733479,0.0,0.0,C986978595,4295250.83,4403301.33,0,0
140,PAYMENT,5479.58,C1353438168,200417.46,194937.88,M215892915,0.0,0.0,0,0
392,TRANSFER,193706.98,C1216488552,193706.98,0.0,C2142754962,0.0,0.0,1,0
429,CASH_OUT,315712.36,C300052859,315712.36,0.0,C156651534,733325.51,1049037.87,1,0
44,CASH_OUT,60814.18,C496027271,3080.1,0.0,C988974700,273019.94,369808.51,0,0
188,CASH_OUT,105148.8,C1323728762,70147.0,0.0,C795025478,0.0,105148.8,0,0
294,CASH_OUT,380214.33,C1014000122,380214.33,0.0,C2051751405,53710.43,433924.76,1,0
121,TRANSFER,174296.71,C1712613012,174296.71,0.0,C1523305736,0.0,0.0,1,0
177,CASH_IN,603785.39,C1647111065,618661.3,1222446.69,C2111645715,1215280.07,611494.68,0,0
86,CASH_OUT,72547.29,C1087665354,72547.29,0.0,C121215038,79736.28,152283.57,1,0
397,CASH_OUT,519621.15,C1739173801,17687.0,0.0,C685530775,0.0,519621.15,0,0
664,CASH_OUT,397069.12,C824215467,397069.12,0.0,C1024853956,0.0,397069.12,1,0
40,CASH_IN,135566.2,C1389042853,5035277.66,5170843.86,C1452646606,7381660.97,7297654.2,0,0
375,CASH_IN,463555.03,C759350397,19422.0,482977.03,C377103838,0.0,0.0,0,0
160,PAYMENT,11010.4,C2089377762,0.0,0.0,M1576929881,0.0,0.0,0,0
331,CASH_IN,229952.57,C1362382829,5847854.77,6077807.34,C1029380596,1881683.24,1651730.67,0,0
511,TRANSFER,150929.12,C421782533,150929.12,0.0,C2098308110,0.0,0.0,1,0
42,PAYMENT,2105.66,C1706766189,102333.0,100227.34,M1426116878,0.0,0.0,0,0
19,PAYMENT,10783.76,C139460482,107222.95,96439.18,M1252444699,0.0,0.0,0,0
157,PAYMENT,5064.2,C1221072874,36420.0,31355.8,M500314896,0.0,0.0,0,0
235,TRANSFER,377886.62,C505375787,0.0,0.0,C829191267,599308.0,977194.62,0,0
235,PAYMENT,4282.65,C333092596,0.0,0.0,M309070593,0.0,0.0,0,0
39,PAYMENT,103.38,C1050897259,34604.0,34500.62,M1699174117,0.0,0.0,0,0
191,TRANSFER,2815.61,C1147794387,2815.61,0.0,C537174691,0.0,0.0,1,0
253,CASH_OUT,125921.1,C1497206878,199481.0,73559.9,C1748795905,487570.41,613491.51,0,0
159,TRANSFER,547439.47,C1066964523,14782.0,0.0,C681399721,0.0,547439.47,0,0
332,TRANSFER,484818.76,C132663324,30134.0,0.0,C397087231,0.0,484818.76,0,0
18,CASH_OUT,358596.02,C1558961326,11276.0,0.0,C598805057,2619065.49,2981217.43,0,0
107,TRANSFER,1299860.86,C1480088933,1299860.86,0.0,C279309247,0.0,0.0,1,0
306,PAYMENT,5832.73,C26841930,426.0,0.0,M968885147,0.0,0.0,0,0
21,CASH_OUT,185884.74,C319085958,24798.0,0.0,C1693491187,106643.67,309162.49,0,0
285,CASH_OUT,212975.59,C1972055697,212975.59,0.0,C796298418,1744147.16,1957122.75,1,0
303,CASH_OUT,10000000.0,C1381373082,10000000.0,0.0,C607131381,339202.58,10339202.58,1,0
351,CASH_OUT,178275.14,C1946565637,0.0,0.0,C317425833,2172785.23,2351060.37,0,0
226,TRANSFER,1114305.67,C1257162647,22477.0,0.0,C1412519388,224567.85,1338873.52,0,0
322,PAYMENT,34295.31,C1810210746,0.0,0.0,M23074274,0.0,0.0,0,0
250,CASH_OUT,213463.32,C1263272342,213463.32,0.0,C744918576,0.0,115035.59,1,0
280,TRANSFER,268762.37,C2005257689,268762.37,0.0,C1802416227,0.0,0.0,1,0
157,CASH_OUT,46507.27,C2064175525,0.0,0.0,C1998689670,305385.88,351893.15,0,0
261,PAYMENT,6248.29,C712530703,0.0,0.0,M276907049,0.0,0.0,0,0
158,TRANSFER,433347.76,C1469510484,0.0,0.0,C617376203,1203927.95,1637275.71,0,0
235,CASH_IN,312965.82,C1836038622,5086.0,318051.82,C1539618145,0.0,0.0,0,0
323,CASH_IN,156750.24,C64733839,10865.0,167615.24,C1014594309,4414680.92,4257930.68,0,0
356,PAYMENT,24281.37,C1870780501,48123.0,23841.63,M935036805,0.0,0.0,0,0
329,CASH_OUT,227460.51,C1158864371,15454.0,0.0,C1048342130,360823.93,1017889.12,0,0
580,TRANSFER,835770.84,C561189362,835770.84,0.0,C1608195896,0.0,0.0,1,0
670,CASH_OUT,295433.69,C1874549546,0.0,0.0,C1439326162,1221437.69,1516871.38,0,0
17,PAYMENT,34777.62,C1465582445,99298.0,64520.38,M111131701,0.0,0.0,0,0
741,TRANSFER,383661.1,C457476945,383661.1,0.0,C1688658215,0.0,0.0,1,0
48,TRANSFER,147267.01,C1261933788,147267.01,0.0,C1058127621,0.0,0.0,1,0
408,TRANSFER,497856.52,C623569576,0.0,0.0,C666189812,5729144.24,6227000.75,0,0
180,TRANSFER,173309.11,C1060408548,173309.11,0.0,C1602479999,0.0,0.0,1,0
507,CASH_OUT,244153.94,C687559493,244153.94,0.0,C1777553960,462368.7,706522.64,1,0
523,TRANSFER,7603589.38,C1672263305,7603589.38,0.0,C1495920841,0.0,0.0,1,0
378,CASH_IN,6451.05,C1884956555,424425.0,430876.05,C921193821,138508.59,132057.54,0,0
56,CASH_OUT,4243468.19,C175411270,4243468.19,0.0,C1082242132,698483.22,4941951.41,1,0
179,CASH_OUT,357758.24,C1715269909,68431.0,0.0,C164232180,2253539.47,2611297.71,0,0
34,CASH_OUT,1462355.44,C1049482889,1462355.44,0.0,C373339841,1544724.84,3007080.29,1,0
122,CASH_OUT,990857.53,C46599562,990857.53,0.0,C1410772005,679698.52,1670556.05,1,0
178,CASH_OUT,242573.65,C536495295,124149.23,0.0,C1643894532,179958.04,422531.69,0,0
323,CASH_OUT,10537.01,C1089950069,0.0,0.0,C1552338636,1306657.67,1317194.68,0,0
611,CASH_OUT,40873.25,C1783886401,40873.25,0.0,C2011653330,905220.62,946093.88,1,0
9,CASH_IN,207017.22,C890417122,5597372.29,5804389.52,C840630839,277207.8,70190.58,0,0
376,CASH_OUT,68610.32,C2050295982,153885.0,85274.68,C496994940,0.0,68610.32,0,0
321,PAYMENT,3232.05,C1162392504,20060.0,16827.95,M1085924170,0.0,0.0,0,0
37,CASH_OUT,209815.35,C902373558,0.0,0.0,C79432311,1446364.67,1656180.02,0,0
36,CASH_OUT,120720.22,C325278283,716155.2,595434.98,C904105372,50031.79,170752.01,0,0
261,PAYMENT,7543.01,C1804685279,8447.88,904.86,M1108273330,0.0,0.0,0,0
378,PAYMENT,25124.61,C1295526117,0.0,0.0,M2033304828,0.0,0.0,0,0
350,CASH_IN,497958.41,C1638052737,4999878.36,5497836.77,C1987386456,1873033.72,1375075.32,0,0
394,CASH_IN,8402.46,C726447484,2797417.23,2805819.68,C938541348,54876.18,46473.72,0,0
263,PAYMENT,1783.96,C483219216,52172.0,50388.04,M1378779750,0.0,0.0,0,0
346,PAYMENT,4362.62,C1541904639,0.0,0.0,M1053436715,0.0,0.0,0,0
37,PAYMENT,789.37,C1541839790,0.0,0.0,M1960474115,0.0,0.0,0,0
673,CASH_OUT,329055.47,C2044227018,329055.47,0.0,C355168842,0.0,329055.47,1,0
17,CASH_OUT,417876.53,C1645634326,1094.0,0.0,C772532286,1057.0,224693.93,0,0
325,CASH_OUT,613804.07,C1515329730,60203.0,0.0,C1168744483,1028120.29,1641924.36,0,0
736,TRANSFER,274799.58,C1459244245,274799.58,0.0,C957617194,0.0,0.0,1,0
13,PAYMENT,15751.56,C1409681868,0.0,0.0,M608864033,0.0,0.0,0,0
191,PAYMENT,3795.27,C47861208,164.0,0.0,M631641501,0.0,0.0,0,0
457,CASH_OUT,879136.17,C1919721161,879136.17,0.0,C248420364,13264342.28,14143478.46,1,0
11,CASH_OUT,161199.93,C1299255708,104017.0,0.0,C75876659,5572799.01,5559694.61,0,0
37,CASH_OUT,439114.26,C1796116648,0.0,0.0,C1516318315,1915588.46,2756975.83,0,0
495,CASH_IN,266029.57,C2072050022,2733436.59,2999466.15,C896995342,2580779.07,2314749.5,0,0
34,CASH_OUT,172353.27,C288655345,223835.1,51481.83,C1897996193,1001023.55,1173376.82,0,0
255,TRANSFER,667257.72,C275419621,667257.72,0.0,C771768546,0.0,0.0,1,0
451,PAYMENT,7595.27,C334093308,99774.0,92178.73,M1570399599,0.0,0.0,0,0
61,TRANSFER,475368.94,C397354505,475368.94,0.0,C320276503,0.0,0.0,1,0
684,CASH_OUT,459.38,C24326875,459.38,0.0,C1071787427,277498.02,277957.4,1,0
330,CASH_IN,556816.47,C1557261811,1196219.77,1753036.23,C350695523,907537.26,334056.32,0,0
11,CASH_OUT,34681.53,C709934838,0.0,0.0,C2079057967,51610.0,0.0,0,0
304,CASH_OUT,147566.86,C990854394,340547.0,192980.14,C1200190633,193672.43,341239.3,0,0
594,CASH_OUT,1592602.27,C1309793082,1592602.27,0.0,C1658727792,561920.93,2154523.2,1,0
255,CASH_OUT,229963.62,C1836369203,0.0,0.0,C724199553,438259.54,668223.16,0,0
439,PAYMENT,3222.14,C1700144036,50022.0,46799.86,M463160681,0.0,0.0,0,0
342,TRANSFER,253261.36,C293823168,253261.36,0.0,C1902597722,0.0,0.0,1,0
34,CASH_OUT,177587.78,C2135041413,41876.0,0.0,C1080707081,27172.21,453829.68,0,0
44,PAYMENT,8882.63,C770262225,559.0,0.0,M491543638,0.0,0.0,0,0
10,PAYMENT,15714.07,C417943432,10020.0,0.0,M1856078834,0.0,0.0,0,0
135,CASH_OUT,279650.2,C1806818687,0.0,0.0,C1300183775,1725263.76,2004913.97,0,0
341,CASH_OUT,414394.38,C2071113920,414394.38,0.0,C1967010241,900092.02,1314486.4,1,0
554,TRANSFER,9421856.87,C476581036,9421856.87,0.0,C919579772,0.0,0.0,1,0
10,CASH_OUT,168289.13,C571826359,0.0,0.0,C1179657891,318398.0,518918.62,0,0
19,CASH_OUT,160060.99,C386450225,0.0,0.0,C316486913,5804205.7,6191402.65,0,0
236,PAYMENT,2274.43,C333281820,0.0,0.0,M1175387338,0.0,0.0,0,0
212,CASH_OUT,163482.3,C81802139,113.0,0.0,C2054346465,36870.94,200353.24,0,0
51,TRANSFER,361460.79,C877036651,361460.79,0.0,C748208035,0.0,0.0,1,0
418,TRANSFER,34498.05,C1185258850,34498.05,0.0,C1779051120,0.0,0.0,1,0
379,CASH_OUT,99458.21,C1220506270,99458.21,0.0,C843527352,425060.84,524519.05,1,0
201,PAYMENT,2188.45,C596429997,10550.0,8361.55,M1452154989,0.0,0.0,0,0
266,CASH_OUT,10000000.0,C122340101,10000000.0,0.0,C1220405366,0.0,10000000.0,1,0
259,CASH_OUT,132365.8,C1062653895,7472.0,0.0,C784344409,0.0,132365.8,0,0
340,TRANSFER,4677358.76,C1888264566,4677358.76,0.0,C947826109,0.0,0.0,1,0
527,CASH_OUT,79323.25,C1399341304,79323.25,0.0,C2113418561,194983.92,274307.16,1,0
348,PAYMENT,3863.2,C667381538,0.0,0.0,M1807545310,0.0,0.0,0,0
564,CASH_OUT,179854.31,C1469929770,25300.0,0.0,C1003122752,50670.4,230524.71,0,0
406,PAYMENT,3630.65,C1881425863,5012.0,1381.35,M730776209,0.0,0.0,0,0
205,TRANSFER,216179.15,C1863683348,216179.15,0.0,C1011918912,0.0,0.0,1,0
18,PAYMENT,6297.96,C1474727388,1276.0,0.0,M1028098318,0.0,0.0,0,0
183,TRANSFER,4354175.33,C1296748795,4354175.33,0.0,C817583819,0.0,0.0,1,0
640,TRANSFER,49871.73,C1236485428,49871.73,0.0,C1412551637,0.0,0.0,1,0
139,CASH_IN,177956.5,C982247540,943.0,178899.5,C1456817766,0.0,0.0,0,0
13,PAYMENT,16950.36,C1023333826,196601.37,179651.01,M834153239,0.0,0.0,0,0
228,PAYMENT,22541.63,C839389478,0.0,0.0,M513660964,0.0,0.0,0,0
229,CASH_IN,82857.46,C2145515785,110787.0,193644.46,C1948559043,317053.76,234196.3,0,0
715,TRANSFER,329424.14,C1223797124,329424.14,0.0,C1631519993,0.0,0.0,1,0
163,PAYMENT,2044.4,C944537574,0.0,0.0,M1163839594,0.0,0.0,0,0
232,CASH_OUT,70769.78,C622659819,10248.0,0.0,C889894651,695355.83,766125.62,0,0
303,TRANSFER,10000000.0,C997532070,25614246.07,15614246.07,C483833357,0.0,0.0,1,0
708,TRANSFER,1494146.93,C1328487364,1494146.93,0.0,C1043010515,0.0,0.0,1,0
426,CASH_OUT,214396.37,C1172527700,36276.0,0.0,C2046758757,782220.97,996617.34,0,0
297,PAYMENT,6163.05,C325696,0.0,0.0,M139250367,0.0,0.0,0,0
183,DEBIT,3529.84,C920263420,10093.0,6563.16,C683178341,647359.6,650889.44,0,0
16,PAYMENT,7107.78,C300090396,0.0,0.0,M46854399,0.0,0.0,0,0
472,TRANSFER,586801.3,C2045012639,586801.3,0.0,C529372268,0.0,0.0,1,0
211,TRANSFER,405062.33,C883452416,405062.33,0.0,C89201535,0.0,0.0,1,0
375,PAYMENT,11389.85,C192402017,0.0,0.0,M1367293223,0.0,0.0,0,0
323,TRANSFER,501182.99,C22341799,0.0,0.0,C1963049258,2288893.5,2790076.49,0,0
537,CASH_OUT,340119.98,C1783169722,340119.98,0.0,C1911284764,3680505.2,4020625.18,1,0
158,PAYMENT,4981.77,C1293199979,40210.0,35228.23,M1747552189,0.0,0.0,0,0
157,CASH_OUT,131630.58,C206545955,38727.0,0.0,C573109660,2504.74,134135.32,0,0
270,TRANSFER,757422.83,C318040241,757422.83,0.0,C995250059,0.0,0.0,1,0
229,CASH_OUT,429351.17,C1478591558,10037.0,0.0,C1085479446,8438025.36,8767254.16,0,0
164,PAYMENT,26464.39,C2013677115,134364.01,107899.62,M320618995,0.0,0.0,0,0
332,CASH_OUT,92006.82,C84364616,273111.0,181104.18,C1086120960,376982.71,468989.53,0,0
183,CASH_OUT,27756.29,C1751976397,9995.0,0.0,C369292360,0.0,27756.29,0,0
355,CASH_IN,83969.77,C2014436180,69522.0,153491.77,C277623149,196919.91,112950.14,0,0
16,PAYMENT,13114.43,C1494744157,0.0,0.0,M1790596296,0.0,0.0,0,0
211,CASH_OUT,195267.33,C382427864,0.0,0.0,C1485982449,11555446.14,11750713.47,0,0
360,CASH_OUT,119475.32,C43610632,0.0,0.0,C1438227492,477979.65,597454.97,0,0
350,TRANSFER,484772.73,C1980995791,484772.73,0.0,C1952713155,0.0,0.0,1,0
232,CASH_OUT,145489.96,C1669051696,0.0,0.0,C964359102,975183.65,1120673.61,0,0
351,PAYMENT,29875.8,C588731755,0.0,0.0,M1864897900,0.0,0.0,0,0
386,CASH_OUT,879810.51,C1286606921,879810.51,0.0,C1451224315,483763.86,1363574.37,1,0
286,CASH_OUT,296714.68,C415664976,0.0,0.0,C811211458,996792.42,1293507.1,0,0
396,CASH_OUT,59996.12,C690114477,59996.12,0.0,C543599134,0.0,59996.12,1,0
577,CASH_OUT,727792.98,C786298819,727792.98,0.0,C1428966428,456471.74,1184264.72,1,0
330,CASH_IN,218306.38,C630589116,1577283.25,1795589.64,C482697374,1794742.56,1576436.17,0,0
378,CASH_OUT,11155.97,C2108277849,0.0,0.0,C181518019,81159.12,92315.09,0,0
297,CASH_OUT,198473.38,C1032732511,27873.0,0.0,C1880940326,1207069.82,1405543.19,0,0
422,CASH_OUT,87381.78,C424245549,87381.78,0.0,C698487016,474312.15,561693.93,1,0
20,PAYMENT,7569.88,C20880685,0.0,0.0,M1923360778,0.0,0.0,0,0
624,CASH_OUT,69912.57,C1854018757,69912.57,0.0,C766040403,13393300.5,13463213.07,1,0
175,TRANSFER,895565.06,C1046781112,895565.06,0.0,C556777856,0.0,0.0,1,0
283,CASH_OUT,50005.32,C2045342580,19862.0,0.0,C1059911956,1265680.86,1315686.18,0,0
523,CASH_OUT,497928.97,C881548240,497928.97,0.0,C1750630273,4112129.55,4610058.51,1,0
490,CASH_OUT,422648.87,C1886113938,422648.87,0.0,C861197285,0.0,422648.87,1,0
153,PAYMENT,23927.18,C304953236,11065.0,0.0,M496789664,0.0,0.0,0,0
33,CASH_OUT,3295227.84,C1587398978,3295227.84,0.0,C1560573396,0.0,4002861.53,1,0
162,PAYMENT,16745.29,C1960626406,372463.39,355718.1,M1795990367,0.0,0.0,0,0
718,TRANSFER,1293595.52,C411007033,1293595.52,0.0,C1470544838,0.0,0.0,1,0
110,TRANSFER,743311.65,C996004667,743311.65,0.0,C723209092,0.0,0.0,1,0
667,CASH_OUT,149605.23,C84662900,0.0,0.0,C377089109,3282094.74,3431699.97,0,0
310,PAYMENT,25688.37,C687770826,106591.0,80902.63,M1004871844,0.0,0.0,0,0
274,CASH_IN,262950.65,C555372198,1339380.74,1602331.39,C1663640317,2934223.19,2671272.54,0,0
307,CASH_OUT,38710.02,C2063064403,0.0,0.0,C1104042317,150800.27,189510.29,0,0
404,CASH_OUT,21563.11,C908277492,0.0,0.0,C693688507,62320.92,83884.02,0,0
43,CASH_IN,91655.8,C1866053565,21989.0,113644.8,C1345063038,4210172.05,4118516.25,0,0
94,CASH_OUT,104975.91,C1764650357,168.0,0.0,C2128675234,0.0,104975.91,0,0
312,PAYMENT,8375.25,C1841930086,257016.0,248640.75,M626459538,0.0,0.0,0,0
484,CASH_OUT,156220.74,C389614238,156220.74,0.0,C643171110,0.0,156220.74,1,0
279,PAYMENT,7902.34,C961613135,0.0,0.0,M1285158913,0.0,0.0,0,0
344,CASH_OUT,2231580.5,C1202921665,2231580.5,0.0,C1366192319,499195.63,2730776.13,1,0
